Day,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio
2022-02-25,United Kingdom,2022-02-26 04:21:12,-7.9467,-14.3559,4,0,,,"Saint Helena, Ascension and Tristan da Cunha, United Kingdom",70.65889418830595,0.0
2022-02-25,United Kingdom,2022-02-26 04:21:12,56.4907,-4.2026,1374798,10656,,,"Scotland, United Kingdom",25164.24139256493,0.7750956867845312
2022-02-25,United Kingdom,2022-02-26 04:21:12,21.69400000000001,-71.7979,5860,36,,,"Turks and Caicos Islands, United Kingdom",15135.079291285709,0.6143344709897611
2022-02-25,United Kingdom,2022-02-26 04:21:12,,,0,0,,,"Unknown, United Kingdom",,
2022-02-25,United Kingdom,2022-02-26 04:21:12,52.1307,-3.7837,812699,6979,,,"Wales, United Kingdom",25893.678710252974,0.8587435200486281
2022-02-26,United Kingdom,2022-02-27 04:21:04,18.2206,-63.0686,2528,9,,,"Anguilla, United Kingdom",16851.086521797093,0.3560126582278481
2022-02-26,United Kingdom,2022-02-27 04:21:04,32.3078,-64.7505,11490,123,,,"Bermuda, United Kingdom",18451.01408315,1.070496083550914
2022-02-26,United Kingdom,2022-02-27 04:21:04,18.4207,-64.64,6074,62,,,"British Virgin Islands, United Kingdom",20087.971690313192,1.0207441554165295
2022-02-26,United Kingdom,2022-02-27 04:21:04,19.3133,-81.2546,19373,17,,,"Cayman Islands, United Kingdom",29478.0888618381,0.08775099365095752
2022-02-26,United Kingdom,2022-02-27 04:21:04,49.3723,-2.3644,0,0,,,"Channel Islands, United Kingdom",0.0,
2022-02-26,United Kingdom,2022-02-27 04:21:04,52.3555,-1.1743,15998983,140392,,,"England, United Kingdom",28581.249151440228,0.8775057764609163
2022-02-26,United Kingdom,2022-02-27 04:21:04,-51.7963,-59.5236,109,0,,,"Falkland Islands (Malvinas), United Kingdom",3129.486075222509,0.0
2022-02-26,United Kingdom,2022-02-27 04:21:04,36.1408,-5.3536,15313,101,,,"Gibraltar, United Kingdom",45451.30747083791,0.6595702997453144
2022-02-26,United Kingdom,2022-02-27 04:21:04,49.448196,-2.58949,13503,31,,,"Guernsey, United Kingdom",21433.33333333333,0.2295786121602607
2022-02-26,United Kingdom,2022-02-27 04:21:04,54.2361,-4.5481,22660,80,,,"Isle of Man, United Kingdom",26648.791043371908,0.35304501323918797
2022-02-26,United Kingdom,2022-02-27 04:21:04,49.2138,-2.1358,36704,112,,,"Jersey, United Kingdom",33580.969807868256,0.3051438535309503
2022-02-26,United Kingdom,2022-02-27 04:21:04,16.742498,-62.187366,163,2,,,"Montserrat, United Kingdom",3260.652130426085,1.2269938650306749
2022-02-26,United Kingdom,2022-02-27 04:21:04,54.7877,-6.4923,618285,3197,,,"Northern Ireland, United Kingdom",32859.53443877551,0.5170754587285799
2022-02-26,United Kingdom,2022-02-27 04:21:04,-7.9467,-14.3559,4,0,,,"Saint Helena, Ascension and Tristan da Cunha, United Kingdom",70.65889418830595,0.0
2022-02-26,United Kingdom,2022-02-27 04:21:04,56.4907,-4.2026,1374798,10656,,,"Scotland, United Kingdom",25164.24139256493,0.7750956867845312
2022-02-26,United Kingdom,2022-02-27 04:21:04,21.69400000000001,-71.7979,5860,36,,,"Turks and Caicos Islands, United Kingdom",15135.079291285709,0.6143344709897611
2022-02-26,United Kingdom,2022-02-27 04:21:04,,,0,0,,,"Unknown, United Kingdom",,
2022-02-26,United Kingdom,2022-02-27 04:21:04,52.1307,-3.7837,812699,6979,,,"Wales, United Kingdom",25893.678710252974,0.8587435200486281
2022-02-27,United Kingdom,2022-02-28 04:21:05,18.2206,-63.0686,2528,9,,,"Anguilla, United Kingdom",16851.086521797093,0.3560126582278481
2022-02-27,United Kingdom,2022-02-28 04:21:05,32.3078,-64.7505,11490,123,,,"Bermuda, United Kingdom",18451.01408315,1.070496083550914
2022-02-27,United Kingdom,2022-02-28 04:21:05,18.4207,-64.64,6074,62,,,"British Virgin Islands, United Kingdom",20087.971690313192,1.0207441554165295
2022-02-27,United Kingdom,2022-02-28 04:21:05,19.3133,-81.2546,19373,17,,,"Cayman Islands, United Kingdom",29478.0888618381,0.08775099365095752
2022-02-27,United Kingdom,2022-02-28 04:21:05,49.3723,-2.3644,0,0,,,"Channel Islands, United Kingdom",0.0,
2022-02-27,United Kingdom,2022-02-28 04:21:05,52.3555,-1.1743,15998983,140392,,,"England, United Kingdom",28581.249151440228,0.8775057764609163
2022-02-27,United Kingdom,2022-02-28 04:21:05,-51.7963,-59.5236,109,0,,,"Falkland Islands (Malvinas), United Kingdom",3129.486075222509,0.0
2022-02-27,United Kingdom,2022-02-28 04:21:05,36.1408,-5.3536,15313,101,,,"Gibraltar, United Kingdom",45451.30747083791,0.6595702997453144
2022-02-27,United Kingdom,2022-02-28 04:21:05,49.448196,-2.58949,13503,31,,,"Guernsey, United Kingdom",21433.33333333333,0.2295786121602607
2022-02-27,United Kingdom,2022-02-28 04:21:05,54.2361,-4.5481,22660,80,,,"Isle of Man, United Kingdom",26648.791043371908,0.35304501323918797
2022-02-27,United Kingdom,2022-02-28 04:21:05,49.2138,-2.1358,36704,112,,,"Jersey, United Kingdom",33580.969807868256,0.3051438535309503
2022-02-27,United Kingdom,2022-02-28 04:21:05,16.742498,-62.187366,163,2,,,"Montserrat, United Kingdom",3260.652130426085,1.2269938650306749
2022-02-27,United Kingdom,2022-02-28 04:21:05,54.7877,-6.4923,618285,3197,,,"Northern Ireland, United Kingdom",32859.53443877551,0.5170754587285799
2022-02-27,United Kingdom,2022-02-28 04:21:05,-7.9467,-14.3559,4,0,,,"Saint Helena, Ascension and Tristan da Cunha, United Kingdom",70.65889418830595,0.0
2022-02-27,United Kingdom,2022-02-28 04:21:05,56.4907,-4.2026,1374798,10656,,,"Scotland, United Kingdom",25164.24139256493,0.7750956867845312
2022-02-27,United Kingdom,2022-02-28 04:21:05,21.69400000000001,-71.7979,5860,36,,,"Turks and Caicos Islands, United Kingdom",15153.158737538095,0.6143344709897611
2022-02-27,United Kingdom,2022-02-28 04:21:05,,,0,0,,,"Unknown, United Kingdom",,
2022-02-27,United Kingdom,2022-02-28 04:21:05,52.1307,-3.7837,812699,6979,,,"Wales, United Kingdom",25893.678710252974,0.8587435200486281
2022-02-28,United Kingdom,2022-03-01 04:21:09,18.2206,-63.0686,2555,9,,,"Anguilla, United Kingdom",17031.06252499667,0.3522504892367906
2022-02-28,United Kingdom,2022-03-01 04:21:09,32.3078,-64.7505,11561,123,,,"Bermuda, United Kingdom",18565.028182358325,1.0639218060721392
2022-02-28,United Kingdom,2022-03-01 04:21:09,18.4207,-64.64,6085,62,,,"British Virgin Islands, United Kingdom",20124.35096074346,1.0188989317995072
2022-02-28,United Kingdom,2022-03-01 04:21:09,19.3133,-81.2546,19373,17,,,"Cayman Islands, United Kingdom",29478.0888618381,0.08775099365095752
2022-02-28,United Kingdom,2022-03-01 04:21:09,49.3723,-2.3644,0,0,,,"Channel Islands, United Kingdom",0.0,
2022-02-28,United Kingdom,2022-03-01 04:21:09,52.3555,-1.1743,16059214,140498,,,"England, United Kingdom",28688.848316814703,0.874874698101663
2022-02-28,United Kingdom,2022-03-01 04:21:09,-51.7963,-59.5236,110,0,,,"Falkland Islands (Malvinas), United Kingdom",3158.196956646569,0.0
2022-02-28,United Kingdom,2022-03-01 04:21:09,36.1408,-5.3536,15428,101,,,"Gibraltar, United Kingdom",45792.64492000831,0.6546538760694841
2022-02-28,United Kingdom,2022-03-01 04:21:09,49.448196,-2.58949,13503,31,,,"Guernsey, United Kingdom",21433.33333333333,0.2295786121602607
2022-02-28,United Kingdom,2022-03-01 04:21:09,54.2361,-4.5481,22844,80,,,"Isle of Man, United Kingdom",26865.180167466366,0.35020136578532657
2022-02-28,United Kingdom,2022-03-01 04:21:09,49.2138,-2.1358,36881,112,,,"Jersey, United Kingdom",33742.90942360476,0.3036794013177517
2022-02-28,United Kingdom,2022-03-01 04:21:09,16.742498,-62.187366,164,2,,,"Montserrat, United Kingdom",3280.656131226245,1.2195121951219512
2022-02-28,United Kingdom,2022-03-01 04:21:09,54.7877,-6.4923,623453,3208,,,"Northern Ireland, United Kingdom",33134.19430272109,0.5145536231279664
2022-02-28,United Kingdom,2022-03-01 04:21:09,-7.9467,-14.3559,4,0,,,"Saint Helena, Ascension and Tristan da Cunha, United Kingdom",70.65889418830595,0.0
2022-02-28,United Kingdom,2022-03-01 04:21:09,56.4907,-4.2026,1390996,10672,,,"Scotland, United Kingdom",25460.728863507404,0.7672200351402879
2022-02-28,United Kingdom,2022-03-01 04:21:09,21.69400000000001,-71.7979,5867,36,,,"Turks and Caicos Islands, United Kingdom",15153.158737538095,0.6136014999147775
2022-02-28,United Kingdom,2022-03-01 04:21:09,,,0,0,,,"Unknown, United Kingdom",,
2022-02-28,United Kingdom,2022-03-01 04:21:09,52.1307,-3.7837,813038,6983,,,"Wales, United Kingdom",25904.479704326768,0.8588774448426765
2022-03-01,United Kingdom,2022-03-02 04:21:07,18.2206,-63.0686,2555,9,,,"Anguilla, United Kingdom",17031.06252499667,0.3522504892367906
2022-03-01,United Kingdom,2022-03-02 04:21:07,32.3078,-64.7505,11561,123,,,"Bermuda, United Kingdom",18565.028182358325,1.0639218060721392
2022-03-01,United Kingdom,2022-03-02 04:21:07,18.4207,-64.64,6085,62,,,"British Virgin Islands, United Kingdom",20124.35096074346,1.0188989317995072
2022-03-01,United Kingdom,2022-03-02 04:21:07,19.3133,-81.2546,19373,17,,,"Cayman Islands, United Kingdom",29478.0888618381,0.08775099365095752
2022-03-01,United Kingdom,2022-03-02 04:21:07,49.3723,-2.3644,0,0,,,"Channel Islands, United Kingdom",0.0,
2022-03-01,United Kingdom,2022-03-02 04:21:07,52.3555,-1.1743,16085841,140656,,,"England, United Kingdom",28736.41589790129,0.8744087424462296
2022-03-01,United Kingdom,2022-03-02 04:21:07,-51.7963,-59.5236,110,0,,,"Falkland Islands (Malvinas), United Kingdom",3158.196956646569,0.0
2022-03-01,United Kingdom,2022-03-02 04:21:07,36.1408,-5.3536,15488,101,,,"Gibraltar, United Kingdom",45970.7340239233,0.6521177685950413
2022-03-01,United Kingdom,2022-03-02 04:21:07,49.448196,-2.58949,13503,31,,,"Guernsey, United Kingdom",21433.33333333333,0.2295786121602607
2022-03-01,United Kingdom,2022-03-02 04:21:07,54.2361,-4.5481,22969,80,,,"Isle of Man, United Kingdom",27012.183648508795,0.3482955287561496
2022-03-01,United Kingdom,2022-03-02 04:21:07,49.2138,-2.1358,37499,112,,,"Jersey, United Kingdom",34308.32570905764,0.298674631323502
2022-03-01,United Kingdom,2022-03-02 04:21:07,16.742498,-62.187366,164,2,,,"Montserrat, United Kingdom",3280.656131226245,1.2195121951219512
2022-03-01,United Kingdom,2022-03-02 04:21:07,54.7877,-6.4923,626020,3213,,,"Northern Ireland, United Kingdom",33270.62074829932,0.5132423884220951
2022-03-01,United Kingdom,2022-03-02 04:21:07,-7.9467,-14.3559,4,0,,,"Saint Helena, Ascension and Tristan da Cunha, United Kingdom",70.65889418830595,0.0
2022-03-01,United Kingdom,2022-03-02 04:21:07,56.4907,-4.2026,1458444,10768,,,"Scotland, United Kingdom",26695.294053044858,0.7383211148319716
2022-03-01,United Kingdom,2022-03-02 04:21:07,21.69400000000001,-71.7979,5867,36,,,"Turks and Caicos Islands, United Kingdom",15153.158737538095,0.6136014999147775
2022-03-01,United Kingdom,2022-03-02 04:21:07,,,0,0,,,"Unknown, United Kingdom",,
2022-03-01,United Kingdom,2022-03-02 04:21:07,52.1307,-3.7837,815263,6993,,,"Wales, United Kingdom",25975.3711846046,0.8577600111865742
2022-03-02,United Kingdom,2022-03-03 04:21:01,18.2206,-63.0686,2555,9,,,"Anguilla, United Kingdom",17031.06252499667,0.3522504892367906
2022-03-02,United Kingdom,2022-03-03 04:21:01,32.3078,-64.7505,11561,123,,,"Bermuda, United Kingdom",18565.028182358325,1.0639218060721392
2022-03-02,United Kingdom,2022-03-03 04:21:01,18.4207,-64.64,6085,62,,,"British Virgin Islands, United Kingdom",20124.35096074346,1.0188989317995072
2022-03-02,United Kingdom,2022-03-03 04:21:01,19.3133,-81.2546,19373,17,,,"Cayman Islands, United Kingdom",29478.0888618381,0.08775099365095752
2022-03-02,United Kingdom,2022-03-03 04:21:01,49.3723,-2.3644,0,0,,,"Channel Islands, United Kingdom",0.0,
2022-03-02,United Kingdom,2022-03-03 04:21:01,52.3555,-1.1743,16117745,140698,,,"England, United Kingdom",28793.410531430654,0.8729384910854465
2022-03-02,United Kingdom,2022-03-03 04:21:01,-51.7963,-59.5236,113,0,,,"Falkland Islands (Malvinas), United Kingdom",3244.329600918749,0.0
2022-03-02,United Kingdom,2022-03-03 04:21:01,36.1408,-5.3536,15622,101,,,"Gibraltar, United Kingdom",46368.46635600011,0.6465241326334656
2022-03-02,United Kingdom,2022-03-03 04:21:01,49.448196,-2.58949,14434,31,,,"Guernsey, United Kingdom",22911.11111111111,0.21477068033809066
2022-03-02,United Kingdom,2022-03-03 04:21:01,54.2361,-4.5481,23099,80,,,"Isle of Man, United Kingdom",27165.067268792925,0.3463353391921728
2022-03-02,United Kingdom,2022-03-03 04:21:01,49.2138,-2.1358,37851,113,,,"Jersey, United Kingdom",34630.37511436413,0.2985390082164276
2022-03-02,United Kingdom,2022-03-03 04:21:01,16.742498,-62.187366,164,2,,,"Montserrat, United Kingdom",3280.656131226245,1.2195121951219512
2022-03-02,United Kingdom,2022-03-03 04:21:01,54.7877,-6.4923,628427,3217,,,"Northern Ireland, United Kingdom",33398.543792517004,0.5119130782095613
2022-03-02,United Kingdom,2022-03-03 04:21:01,-7.9467,-14.3559,4,0,,,"Saint Helena, Ascension and Tristan da Cunha, United Kingdom",70.65889418830595,0.0
2022-03-02,United Kingdom,2022-03-03 04:21:01,56.4907,-4.2026,1467078,10788,,,"Scotland, United Kingdom",26853.330404700453,0.7353392253172633
2022-03-02,United Kingdom,2022-03-03 04:21:01,21.69400000000001,-71.7979,5867,36,,,"Turks and Caicos Islands, United Kingdom",15153.158737538095,0.6136014999147775
2022-03-02,United Kingdom,2022-03-03 04:21:01,,,0,0,,,"Unknown, United Kingdom",,
2022-03-02,United Kingdom,2022-03-03 04:21:01,52.1307,-3.7837,816071,7001,,,"Wales, United Kingdom",26001.115146880777,0.8578910413432165
2022-03-03,United Kingdom,2022-03-04 04:21:09,18.2206,-63.0686,2555,9,,,"Anguilla, United Kingdom",17031.06252499667,0.3522504892367906
2022-03-03,United Kingdom,2022-03-04 04:21:09,32.3078,-64.7505,11634,123,,,"Bermuda, United Kingdom",18682.253946333083,1.0572460030943784
2022-03-03,United Kingdom,2022-03-04 04:21:09,18.4207,-64.64,6091,62,,,"British Virgin Islands, United Kingdom",20144.194199159967,1.0178952552946972
2022-03-03,United Kingdom,2022-03-04 04:21:09,19.3133,-81.2546,19373,17,,,"Cayman Islands, United Kingdom",29478.0888618381,0.08775099365095752
2022-03-03,United Kingdom,2022-03-04 04:21:09,49.3723,-2.3644,0,0,,,"Channel Islands, United Kingdom",0.0,
2022-03-03,United Kingdom,2022-03-04 04:21:09,52.3555,-1.1743,16150464,140842,,,"England, United Kingdom",28851.861114882486,0.8720616324088274
2022-03-03,United Kingdom,2022-03-04 04:21:09,-51.7963,-59.5236,114,0,,,"Falkland Islands (Malvinas), United Kingdom",3273.0404823428084,0.0
2022-03-03,United Kingdom,2022-03-04 04:21:09,36.1408,-5.3536,15622,101,,,"Gibraltar, United Kingdom",46368.46635600011,0.6465241326334656
2022-03-03,United Kingdom,2022-03-04 04:21:09,49.448196,-2.58949,14434,31,,,"Guernsey, United Kingdom",22911.11111111111,0.21477068033809066
2022-03-03,United Kingdom,2022-03-04 04:21:09,54.2361,-4.5481,23231,80,,,"Isle of Man, United Kingdom",27320.30294477373,0.3443674400585425
2022-03-03,United Kingdom,2022-03-04 04:21:09,49.2138,-2.1358,38159,113,,,"Jersey, United Kingdom",34912.16834400732,0.2961293534945884
2022-03-03,United Kingdom,2022-03-04 04:21:09,16.742498,-62.187366,164,2,,,"Montserrat, United Kingdom",3280.656131226245,1.2195121951219512
2022-03-03,United Kingdom,2022-03-04 04:21:09,54.7877,-6.4923,630835,3220,,,"Northern Ireland, United Kingdom",33526.519982993195,0.5104345827355806
2022-03-03,United Kingdom,2022-03-04 04:21:09,-7.9467,-14.3559,4,0,,,"Saint Helena, Ascension and Tristan da Cunha, United Kingdom",70.65889418830595,0.0
2022-03-03,United Kingdom,2022-03-04 04:21:09,56.4907,-4.2026,1476428,10824,,,"Scotland, United Kingdom",27024.47238848315,0.7331207481841309
2022-03-03,United Kingdom,2022-03-04 04:21:09,21.69400000000001,-71.7979,5867,36,,,"Turks and Caicos Islands, United Kingdom",15153.158737538095,0.6136014999147775
2022-03-03,United Kingdom,2022-03-04 04:21:09,,,0,0,,,"Unknown, United Kingdom",,
2022-03-03,United Kingdom,2022-03-04 04:21:09,52.1307,-3.7837,816969,7012,,,"Wales, United Kingdom",26029.72662970751,0.8582945007705308
2022-03-04,United Kingdom,2022-03-05 04:21:10,18.2206,-63.0686,2555,9,,,"Anguilla, United Kingdom",17031.06252499667,0.3522504892367906
2022-03-04,United Kingdom,2022-03-05 04:21:10,32.3078,-64.7505,11634,123,,,"Bermuda, United Kingdom",18682.253946333083,1.0572460030943784
2022-03-04,United Kingdom,2022-03-05 04:21:10,18.4207,-64.64,6091,62,,,"British Virgin Islands, United Kingdom",20144.194199159967,1.0178952552946972
2022-03-04,United Kingdom,2022-03-05 04:21:10,19.3133,-81.2546,19373,17,,,"Cayman Islands, United Kingdom",29478.0888618381,0.08775099365095752
2022-03-04,United Kingdom,2022-03-05 04:21:10,49.3723,-2.3644,0,0,,,"Channel Islands, United Kingdom",0.0,
2022-03-04,United Kingdom,2022-03-05 04:21:10,52.3555,-1.1743,16182092,140922,,,"England, United Kingdom",28908.362690523998,0.8708515561523195
2022-03-04,United Kingdom,2022-03-05 04:21:10,-51.7963,-59.5236,115,0,,,"Falkland Islands (Malvinas), United Kingdom",3301.7513637668685,0.0
2022-03-04,United Kingdom,2022-03-05 04:21:10,36.1408,-5.3536,15609,101,,,"Gibraltar, United Kingdom",46329.88038348519,0.6470625920943046
2022-03-04,United Kingdom,2022-03-05 04:21:10,49.448196,-2.58949,14434,31,,,"Guernsey, United Kingdom",22911.11111111111,0.21477068033809066
2022-03-04,United Kingdom,2022-03-05 04:21:10,54.2361,-4.5481,23328,80,,,"Isle of Man, United Kingdom",27434.377646062658,0.3429355281207133
2022-03-04,United Kingdom,2022-03-05 04:21:10,49.2138,-2.1358,38480,113,,,"Jersey, United Kingdom",35205.855443732835,0.2936590436590437
2022-03-04,United Kingdom,2022-03-05 04:21:10,16.742498,-62.187366,164,2,,,"Montserrat, United Kingdom",3280.656131226245,1.2195121951219512
2022-03-04,United Kingdom,2022-03-05 04:21:10,54.7877,-6.4923,633071,3223,,,"Northern Ireland, United Kingdom",33645.355017006805,0.5091056137463255
2022-03-04,United Kingdom,2022-03-05 04:21:10,-7.9467,-14.3559,4,0,,,"Saint Helena, Ascension and Tristan da Cunha, United Kingdom",70.65889418830595,0.0
2022-03-04,United Kingdom,2022-03-05 04:21:10,56.4907,-4.2026,1485872,10848,,,"Scotland, United Kingdom",27197.334944081416,0.7300763457417597
2022-03-04,United Kingdom,2022-03-05 04:21:10,21.69400000000001,-71.7979,5867,36,,,"Turks and Caicos Islands, United Kingdom",15153.158737538095,0.6136014999147775
2022-03-04,United Kingdom,2022-03-05 04:21:10,,,0,0,,,"Unknown, United Kingdom",,
2022-03-04,United Kingdom,2022-03-05 04:21:10,52.1307,-3.7837,818146,7015,,,"Wales, United Kingdom",26067.227426241,0.8574264251123882
2022-03-05,United Kingdom,2022-03-06 04:20:49,18.2206,-63.0686,2555,9,,,"Anguilla, United Kingdom",17031.06252499667,0.3522504892367906
2022-03-05,United Kingdom,2022-03-06 04:20:49,32.3078,-64.7505,11634,123,,,"Bermuda, United Kingdom",18682.253946333083,1.0572460030943784
2022-03-05,United Kingdom,2022-03-06 04:20:49,18.4207,-64.64,6091,62,,,"British Virgin Islands, United Kingdom",20144.194199159967,1.0178952552946972
2022-03-05,United Kingdom,2022-03-06 04:20:49,19.3133,-81.2546,19373,17,,,"Cayman Islands, United Kingdom",29478.0888618381,0.08775099365095752
2022-03-05,United Kingdom,2022-03-06 04:20:49,49.3723,-2.3644,0,0,,,"Channel Islands, United Kingdom",0.0,
2022-03-05,United Kingdom,2022-03-06 04:20:49,52.3555,-1.1743,16182092,140922,,,"England, United Kingdom",28908.362690523998,0.8708515561523195
2022-03-05,United Kingdom,2022-03-06 04:20:49,-51.7963,-59.5236,115,0,,,"Falkland Islands (Malvinas), United Kingdom",3301.7513637668685,0.0
2022-03-05,United Kingdom,2022-03-06 04:20:49,36.1408,-5.3536,15609,101,,,"Gibraltar, United Kingdom",46329.88038348519,0.6470625920943046
2022-03-05,United Kingdom,2022-03-06 04:20:49,49.448196,-2.58949,14434,31,,,"Guernsey, United Kingdom",22911.11111111111,0.21477068033809066
2022-03-05,United Kingdom,2022-03-06 04:20:49,54.2361,-4.5481,23328,80,,,"Isle of Man, United Kingdom",27434.377646062658,0.3429355281207133
2022-03-05,United Kingdom,2022-03-06 04:20:49,49.2138,-2.1358,38480,113,,,"Jersey, United Kingdom",35205.855443732835,0.2936590436590437
